current_tax_qtr,face_value_in_rs_qtr,diluted_eps_qtr,other_expenses_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,basic_diluted_eps_after_extraordinary_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,deferred_tax_qtr,tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,finance_costs_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,total_income_qtr,basic_eps_qtr,date,interest_qtr,depreciation_and_amortisation_expense_qtr,net_profit_qtr,basic_for_discontinued_continuing_operation_qtr,net_sales_qtr,other_income_qtr,profit_before_interest_and_exceptional_items_qtr,equity_capital_qtr,expenditure_qtr
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-10,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-11,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-12,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-13,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-14,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-15,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-16,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-17,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-18,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-19,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-20,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-21,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-22,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-23,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-24,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-25,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-26,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-27,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-28,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-29,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,14.49,,437.30,,,,-72.2,,,365.10,"3,480.50",14.55,2008-09-30,-306.5,,365.10,,,5.0,,250.9,"-2,736.70"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-01,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-02,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-03,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-04,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-05,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-06,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-07,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-08,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-09,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-10,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-11,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-12,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-13,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-14,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-15,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-16,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-17,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-18,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-19,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-20,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-21,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-22,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-23,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-24,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-25,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-26,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-27,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-28,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-29,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-30,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-10-31,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-01,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-02,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-03,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-04,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-05,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-06,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-07,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-08,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-09,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-10,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-11,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-12,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-13,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-14,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-15,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-16,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-17,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-18,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-19,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-20,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-21,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-22,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-23,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-24,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-25,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-26,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-27,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-28,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-29,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-11-30,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-01,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-02,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-03,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-04,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-05,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-06,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-07,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-08,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-09,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-10,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-11,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-12,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-13,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-14,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-15,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-16,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-17,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-18,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-19,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-20,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-21,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-22,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-23,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-24,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-25,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-26,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-27,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-28,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-29,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-30,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,9.21,,304.90,,608.70,,-73.1,497.20,,231.80,,9.24,2008-12-31,-114.7,,231.80,,,3.2,611.90,251.8,"-2,524.40"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-01,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-02,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-03,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-04,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-05,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-06,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-07,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-08,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-09,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-10,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-11,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-12,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-13,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-14,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-15,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-16,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-17,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-18,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-19,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-20,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-21,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-22,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-23,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-24,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-25,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-26,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-27,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-28,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-29,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-30,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-01-31,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-01,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-02,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-03,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-04,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-05,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-06,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-07,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-08,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-09,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-10,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-11,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-12,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-13,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-14,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-15,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-16,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-17,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-18,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-19,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-20,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-21,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-22,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-23,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-24,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-25,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-26,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-27,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-02-28,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
,10.0,7.18,,209.80,,432.00,,-28.9,363.40,,180.90,,7.21,2009-03-01,-78.8,,79.00,,,10.2,442.20,249.9,"-2,743.70"
