date,other_expenses_yrly,diluted_eps_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,depreciation_and_amortisation_expense_yrly,other_income_yrly,basic_eps_yrly,profit_after_interest_but_before_exceptional_items_yrly,net_profit_loss_from_ordinary_activities_after_tax_yrly,net_profit_yrly,expenditure_yrly,tax_yrly
2022-04-02,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-03,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-04,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-05,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-06,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-07,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-08,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-09,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-10,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-11,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-12,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-13,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-14,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-15,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-16,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-17,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-18,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-19,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-20,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-21,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-22,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-23,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-24,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-25,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-26,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-27,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-28,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-29,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-04-30,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-01,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-02,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-03,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-04,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-05,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-06,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-07,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-08,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-09,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-10,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-11,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-12,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-13,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-14,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-15,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-16,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-17,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-18,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-19,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-20,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-21,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-22,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-23,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-24,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-25,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-26,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-27,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-28,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-29,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-30,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-05-31,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-01,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-02,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-03,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-04,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-05,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-06,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-07,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-08,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-09,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-10,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-11,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-12,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-13,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-14,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-15,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-16,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-17,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-18,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-19,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-20,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-21,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-22,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-23,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-24,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-25,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-26,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-27,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-28,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-29,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-06-30,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-01,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-02,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-03,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-04,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-05,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-06,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-07,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-08,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-09,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-10,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-11,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-12,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-13,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-14,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-15,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-16,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-17,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-18,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-19,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-20,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-21,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-22,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-23,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-24,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-25,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-26,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-27,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-28,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-29,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-30,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-07-31,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-01,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-02,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-03,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-04,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-05,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-06,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-07,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-08,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-09,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-10,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-11,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-12,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-13,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-14,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-15,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-16,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-17,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-18,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-19,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-20,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-21,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-22,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-23,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-24,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-25,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-26,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-27,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-28,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-29,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-30,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-08-31,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-01,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-02,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-03,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-04,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-05,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-06,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-07,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-08,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-09,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-10,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-11,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-12,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-13,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-14,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-15,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-16,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-17,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-18,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-19,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-20,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-21,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-22,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-23,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-24,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-25,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-26,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-27,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-28,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-29,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-09-30,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-01,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-02,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-03,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-04,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-05,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-06,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-07,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-08,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-09,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-10,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-11,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-12,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-13,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-14,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-15,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-16,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-17,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-18,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-19,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-20,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-21,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-22,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-23,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-24,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-25,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-26,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-27,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
2022-10-28,,15.04,"6,111.00","-3,104.50",8.6,15.04,"6,111.00","5,452.30","5,452.30","-60,083.40",-658.70
