Net Sales/Revenue From Operations,Revenue from Operations,Other Income,Total Income,Expenditure,Provisions and Loan Losses,Depreciation and amortisation expense,Employee benefit expense,Finance Costs,Other Expenses,Profit after Interest but before Exceptional Items,Profit (+)/ Loss (-) from Ordinary Activities before Tax,Tax,Current tax,Deferred tax,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax,Net Profit,Basic for discontinued & continuing operation,Diluted for discontinued & continuing operation,,date,Impairment on financial instruments,Other Expenditure,Net loss on fair value changes,Basic EPS for continuing operation,Diluted EPS for continuing operation,Profit before extraordinary items and Tax,Net Profit after Mino Inter & Share of P & L,Net profit (loss) from discontinuing operation after tax,Profit (loss) from discontinuing operations before tax,Deferred Tax,Minority Interest,Share of Profit & Loss of Asso,Exceptional Item,Extraordinary Items,Tax expense of discontinuing operations,Any Other,Business origination outsourcing,Net Sales,Other operating expenses,Income Attributable to Consolidated Group,EPS after Extraordinary items (in Rs),Net Profit Loss for the period from continuing operations,Provisions and loan losses,Prior year,Reserves,"Profit or Loss, Attributable to Owners of Parent",Prior Period Items,Employee Benefit Expenses,Equity Capital,"Total Profit or Loss, Attributable to Non-Controlling Interests",Other Operating Income,Diluted EPS before Extraordinary items,Interest,Total Comprehensive Income for the Period Attributable to Owners of Parent Non-Controlling Interests,EPS before Extraordinary items (in Rs),Depreciation & amortization expense,Other Comprehensive Income Net of Taxes,"Profit from Operations before Other Income, Interest and Exceptional Items",Business Origination Outsourcing,Diluted EPS after Extraordinary items,Total Comprehensive Income for the Period,Comprehensive Income for the Period Attributable to Owners of Parent,Income from Operations,Provisions & Loan Losses,Tax expenses (Including Deferred Tax),Cost of Investment In Sub,Basic EPS after Extraordinary items,Any Other Comprehensive Item,Profit before Interest and Exceptional Items,Other Operating Expenditure,Basic EPS before Extraordinary items,Face Value (in Rs),Interest (Finance Charges),Interest (Including Financial Charges),Tax Expenses (including deferred tax),Loan Provision and Write Offs,Finance Cost,Pending at the beginning of the quarter,Debt Equity Ratio,Percentage of Public Shareholding,Disposed of during the quarter,Debt Service Coverage Ratio,Debt Earning Per Share (EPS),Paid up Debt Capital,Received during the quarter,Depreciation,Debt Face Value,Debenture Redemption Reserve,Remaining unresolved at the end of the quarter,Number of Public Shareholding,"Provision, Loan Losses & Other Charges",Employees Cost,Investor Complaints,Interest Service Coverage Ratio,Branch Closure Costs / Losses,MTM Adjustment for Derivatives,Finance Charges,Deferred Tax & Fringe Benefit Tax,Total Amount of items that will not be reclassified to profit and loss,Income tax relating to items that will not be reclassified to profit or loss,Total Amount of items that will be reclassified to profit and loss,Income tax relating to items that will be reclassified to profit or loss,Net movement in regulatory deferral account balances,Share of profit(loss) of associates and joint ventures
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2016-12-29,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2016-12-30,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2016-12-31,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-01,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-02,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-03,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-04,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-05,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-06,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-07,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-08,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-09,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-10,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-11,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-12,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-13,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-14,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-15,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-16,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-17,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-18,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-19,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-20,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-21,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-22,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-23,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-24,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-25,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-26,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-27,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-28,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-29,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-30,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-01-31,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-02-01,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-02-02,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-02-03,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-02-04,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-02-05,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-02-06,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-02-07,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-02-08,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-02-09,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-02-10,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-02-11,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-02-12,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46,660.70",33.60,"46,968.40","-35,894.10",,-390.20,"-4,140.90",,,"11,074.30","11,074.30","-3,895.10",,,"7,179.20","7,179.20",46.05,46.03,Notes,2017-02-13,,,,,,"11,074.30","7,194.30",0.00,0.00,,15.10,0.00,0.00,0.00,0.00,0.00,"-1,817.70","46,934.80","-4,106.50","7,194.30",,"7,179.20",,,,,,,,,274.10,,,,,,,,,,,,,,,,,,,,,,,,"-3,895.10","-3,159.60","-22,279.20",,,,,,,,,,,,,,,,,,,,,,,,,,,
