date,Net Sales/Revenue From Operations_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Finance Costs_QTR,Depreciation and amortisation expense_QTR,Employee benefit expense_QTR,Operating and Other expenses_QTR,Finance Income_QTR,Profit on sale of current investments _QTR,Profit after Interest but before Exceptional Items_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Basic EPS for continuing operation_QTR,Diluted EPS for continuing operation_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Exceptional Item_QTR,Provision for Contingency_QTR,Cost of Goods sold_QTR,Other (gains)  / losses_QTR,License Fees & Spectrum Charges_QTR,Interconnect & Other Access Costs_QTR,Provision for Contingencies _QTR,"Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Interest_QTR,Diluted EPS after Extraordinary items_QTR,Profit before Interest and Exceptional Items_QTR,Face Value (in Rs)_QTR,Cost of Goods Sold_QTR,Employee Benefit Expenses_QTR,Other Operating Income_QTR,Network Operations Costs_QTR,Net Sales/ Income from Telecommunication services _QTR,Basic EPS after Extraordinary items_QTR,Administration & Other Expenditure_QTR,Depreciation & Amortization_QTR,Equity Capital_QTR,Marketing & Business Promotion Expenses_QTR,Employee benefits expenses_QTR,Operating & Other Expenses_QTR,Revenue from Operations_QTR,% of the total of promoter & promoter group_QTR,%  of the total share capital of the company_QTR,Basic EPS before Extraordinary items_QTR,Percentage of Public Shareholding_QTR,% of the total share capital of the company_QTR,%  of the total of promoter & promoter group_QTR,Diluted EPS before Extraordinary items_QTR,Encumbered Number  of Shares_QTR,Employees Cost_QTR,Non-encumbered Number of Shares_QTR,Number of Public Shareholding_QTR,Basic & Diluted EPS before Extraordinary items_QTR,Basic & Diluted EPS after Extraordinary items_QTR,Employee Cost_QTR,Net Sales / Income from Operations_QTR,Licence Fee & Spectrum Charges_QTR,Employee Coast_QTR,Financial Cost_QTR,Adminstrative & Other Expensess_QTR,Network & Other Charges_QTR,Network Operation Expenditure_QTR,Administration & Other Expenditures_QTR,Access & Interconnection Charges_QTR,Networking Operating Cost / Expenses_QTR,Depreciation / Amortisation_QTR,Profit on Sale of Long Term Investments_QTR,Income from Telecommunications Services_QTR,Adminstrative & Other Expenses_QTR,Fringe Benefit Tax_QTR,Depreciation_QTR,Tax_QTR,Administrative & Other Expenses_QTR
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-21,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-22,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-23,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-24,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-25,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-26,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-27,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-28,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-29,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-11-30,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-01,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-02,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-03,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-04,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-05,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-06,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-07,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-08,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-09,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-10,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-11,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-12,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-13,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-14,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-15,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-16,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-17,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-18,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-19,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-20,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-21,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-22,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-23,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-24,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-25,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-26,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-27,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-28,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-29,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-30,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,305.50",32.70,,"-6,369.90",,,,,,,"-1,446.20","-1,446.20","-1,446.20","-1,446.20",,,,,Notes,-0.76,-0.76,2011-12-31,,,,,-686.00,,-132.80,-64.40,"-1,414.50",-0.76,-31.70,,,,62.20,,"6,243.30",-0.76,-584.10,"-1,393.60","18,972.00",-683.10,,,,66.55,26.00,-0.76,22.28,51.72,33.45,-0.76,"49,32,71,182.00",-422.90,"98,12,50,137.00","42,26,75,535.00",,,,,,,,,,,,"-1,227.20","-1,240.20",,,,,,,,
"6,515.10",86.80,,"-6,559.00",,,,,,,"-1,234.00","-1,234.00","-1,234.00","-1,234.00",,,,,Notes,-0.65,-0.65,2012-01-01,,,,,-692.50,"-1,323.90",,-43.90,"-1,276.90",-0.65,42.90,10.00,,,38.10,,,-0.65,-631.40,,"18,972.00",-635.70,,,,66.55,26.00,-0.65,22.28,51.72,33.45,-0.65,"49,32,71,182.00",,"98,12,50,137.00","42,26,75,535.00",,,-383.20,"6,477.00",,,,,,"-1,462.10",,,,"-1,430.20",,,,,,,
"6,515.10",86.80,,"-6,559.00",,,,,,,"-1,234.00","-1,234.00","-1,234.00","-1,234.00",,,,,Notes,-0.65,-0.65,2012-01-02,,,,,-692.50,"-1,323.90",,-43.90,"-1,276.90",-0.65,42.90,10.00,,,38.10,,,-0.65,-631.40,,"18,972.00",-635.70,,,,66.55,26.00,-0.65,22.28,51.72,33.45,-0.65,"49,32,71,182.00",,"98,12,50,137.00","42,26,75,535.00",,,-383.20,"6,477.00",,,,,,"-1,462.10",,,,"-1,430.20",,,,,,,
"6,515.10",86.80,,"-6,559.00",,,,,,,"-1,234.00","-1,234.00","-1,234.00","-1,234.00",,,,,Notes,-0.65,-0.65,2012-01-03,,,,,-692.50,"-1,323.90",,-43.90,"-1,276.90",-0.65,42.90,10.00,,,38.10,,,-0.65,-631.40,,"18,972.00",-635.70,,,,66.55,26.00,-0.65,22.28,51.72,33.45,-0.65,"49,32,71,182.00",,"98,12,50,137.00","42,26,75,535.00",,,-383.20,"6,477.00",,,,,,"-1,462.10",,,,"-1,430.20",,,,,,,
"6,515.10",86.80,,"-6,559.00",,,,,,,"-1,234.00","-1,234.00","-1,234.00","-1,234.00",,,,,Notes,-0.65,-0.65,2012-01-04,,,,,-692.50,"-1,323.90",,-43.90,"-1,276.90",-0.65,42.90,10.00,,,38.10,,,-0.65,-631.40,,"18,972.00",-635.70,,,,66.55,26.00,-0.65,22.28,51.72,33.45,-0.65,"49,32,71,182.00",,"98,12,50,137.00","42,26,75,535.00",,,-383.20,"6,477.00",,,,,,"-1,462.10",,,,"-1,430.20",,,,,,,
"6,515.10",86.80,,"-6,559.00",,,,,,,"-1,234.00","-1,234.00","-1,234.00","-1,234.00",,,,,Notes,-0.65,-0.65,2012-01-05,,,,,-692.50,"-1,323.90",,-43.90,"-1,276.90",-0.65,42.90,10.00,,,38.10,,,-0.65,-631.40,,"18,972.00",-635.70,,,,66.55,26.00,-0.65,22.28,51.72,33.45,-0.65,"49,32,71,182.00",,"98,12,50,137.00","42,26,75,535.00",,,-383.20,"6,477.00",,,,,,"-1,462.10",,,,"-1,430.20",,,,,,,
"6,515.10",86.80,,"-6,559.00",,,,,,,"-1,234.00","-1,234.00","-1,234.00","-1,234.00",,,,,Notes,-0.65,-0.65,2012-01-06,,,,,-692.50,"-1,323.90",,-43.90,"-1,276.90",-0.65,42.90,10.00,,,38.10,,,-0.65,-631.40,,"18,972.00",-635.70,,,,66.55,26.00,-0.65,22.28,51.72,33.45,-0.65,"49,32,71,182.00",,"98,12,50,137.00","42,26,75,535.00",,,-383.20,"6,477.00",,,,,,"-1,462.10",,,,"-1,430.20",,,,,,,
